customer_id,segment,region,acquisition_channel,signup_date,tenure_months,monthly_revenue_gbp,annual_revenue_gbp,credit_score,products_held,support_tickets_90d,digital_engagement_score,avg_payment_delay_days,estimated_clv_gbp,churned,churn_date
NX-00995,Business Line of Credit,North West,Organic Search,2024-03-04,9,567.99,6815.93,703,1,1,41.6,4.6,5566.34,0,
NX-00996,Personal Loan,Scotland,Organic Search,2023-05-27,22,229.37,2752.39,604,2,0,73.5,0.6,3773.06,0,
NX-00997,Mortgage Refinance,North West,Direct,2023-08-10,2,477.86,5734.29,710,3,3,56.3,1.0,2676.0,0,
NX-00998,Personal Loan,London,Direct,2023-12-09,53,156.19,1874.22,643,1,3,16.1,3.9,4045.2,0,
NX-00999,Mortgage Refinance,London,Partnership,2023-01-15,46,497.66,5971.88,638,2,1,63.9,0.0,15676.18,0,
NX-01000,Business Line of Credit,North West,Organic Search,2024-01-14,2,303.36,3640.28,626,3,1,45.0,4.2,3291.42,0,
NX-01001,Personal Loan,Wales,Referral,2023-05-01,4,169.56,2034.69,716,2,0,34.6,3.4,2492.5,0,
NX-01002,Business Line of Credit,London,Paid Ads,2023-03-19,1,285.09,3421.14,587,2,3,73.9,0.4,99.78,1,2023-04-18
NX-01003,Mortgage Refinance,London,Organic Search,2023-11-18,4,654.75,7857.0,592,1,3,4.8,0.8,5729.06,0,
NX-01004,Auto Finance,South East,Paid Ads,2023-10-22,23,380.95,4571.46,647,3,0,43.9,0.0,6400.04,0,
NX-01005,Auto Finance,London,Paid Ads,2023-08-29,6,365.62,4387.39,649,3,2,37.4,2.6,3071.17,0,
NX-01006,Auto Finance,North West,Paid Ads,2023-01-18,1,194.46,2333.57,714,2,5,62.5,1.5,68.06,1,2023-02-17
NX-01007,Auto Finance,London,Paid Ads,2023-09-13,5,273.32,3279.89,674,1,0,18.6,1.7,478.32,1,2024-01-19
NX-01008,Mortgage Refinance,London,Referral,2024-03-29,55,607.71,7292.51,675,2,3,61.8,0.3,19568.24,0,
NX-01009,Personal Loan,East Anglia,Referral,2024-03-18,13,226.13,2713.51,590,2,1,9.9,1.3,1028.87,1,2025-04-09
NX-01010,Business Line of Credit,Midlands,Paid Ads,2024-02-20,7,180.95,2171.37,667,4,1,72.9,7.5,1519.96,0,
NX-01011,Personal Loan,London,Paid Ads,2023-10-04,2,224.43,2693.15,547,1,1,58.4,0.2,157.1,1,2023-11-05
NX-01012,Mortgage Refinance,North West,Referral,2024-02-28,59,333.51,4002.12,693,1,1,55.7,11.1,9921.92,0,
NX-01013,Mortgage Refinance,South East,Organic Search,2024-04-20,24,496.91,5962.86,717,1,3,63.8,5.7,11130.68,0,
NX-01014,Personal Loan,Scotland,Direct,2023-01-27,4,255.45,3065.39,637,2,4,40.6,0.7,4112.73,0,
NX-01015,Auto Finance,Scotland,Partnership,2023-01-02,1,379.77,4557.19,700,1,0,48.6,3.7,2924.2,0,
NX-01016,Mortgage Refinance,North West,Organic Search,2023-12-19,1,718.92,8627.03,655,4,0,36.3,0.3,6542.17,0,
NX-01017,Personal Loan,South East,Referral,2024-04-08,1,116.02,1392.29,747,1,5,12.4,0.5,40.61,1,2024-05-08
NX-01018,Business Line of Credit,South East,Organic Search,2023-10-22,12,313.49,3761.91,692,2,0,36.7,2.0,5156.95,0,
NX-01019,Mortgage Refinance,London,Paid Ads,2024-04-14,36,435.58,5226.96,622,2,4,38.8,1.5,11433.97,0,
NX-01020,Personal Loan,North West,Organic Search,2023-11-08,9,171.21,2054.56,744,2,0,33.6,5.1,2337.07,0,
NX-01021,Auto Finance,North West,Organic Search,2023-12-29,25,307.34,3688.03,725,4,4,59.9,8.4,6991.9,0,
NX-01022,Personal Loan,London,Paid Ads,2024-01-18,8,256.64,3079.62,657,2,2,44.8,8.6,3503.07,0,
NX-01023,Mortgage Refinance,North West,Paid Ads,2023-08-27,17,380.71,4568.5,707,1,4,21.9,0.5,5729.66,0,
NX-01024,Mortgage Refinance,North West,Paid Ads,2023-01-13,18,425.67,5108.06,706,1,1,24.0,3.5,9684.04,0,
NX-01025,Mortgage Refinance,South East,Direct,2024-01-17,2,733.55,8802.55,656,3,2,17.0,2.5,11553.35,0,
NX-01026,Business Line of Credit,Scotland,Partnership,2023-07-03,6,269.32,3231.89,683,4,3,32.2,1.4,3487.74,0,
NX-01027,Mortgage Refinance,London,Organic Search,2023-07-13,14,629.03,7548.33,693,1,2,44.1,15.8,10127.35,0,
NX-01028,Mortgage Refinance,North West,Direct,2024-04-06,1,506.7,6080.43,642,3,1,30.6,1.8,177.35,1,2024-05-06
NX-01029,Personal Loan,North West,Referral,2023-02-25,6,203.28,2439.41,754,2,1,28.5,3.3,3201.73,0,
NX-01030,Mortgage Refinance,Scotland,Paid Ads,2023-08-18,10,398.29,4779.53,571,2,1,52.6,2.1,3763.88,0,
NX-01031,Personal Loan,South East,Referral,2024-05-03,60,222.43,2669.17,717,4,1,52.3,0.3,5916.65,0,
NX-01032,Business Line of Credit,London,Partnership,2023-01-28,9,334.95,4019.43,612,1,4,45.6,0.5,3165.3,0,
NX-01033,Personal Loan,London,Referral,2023-11-16,23,94.82,1137.89,666,3,0,39.9,4.2,763.33,1,2024-03-26
NX-01034,Personal Loan,South East,Referral,2023-03-12,7,208.8,2505.63,592,2,0,19.1,4.9,3873.28,0,
NX-01035,Personal Loan,Scotland,Organic Search,2023-07-29,22,50.0,600.0,607,2,1,91.7,1.4,1085.0,0,
NX-01036,Auto Finance,Scotland,Referral,2024-03-23,12,244.56,2934.72,675,2,1,73.7,0.2,3167.05,0,
NX-01037,Personal Loan,Midlands,Partnership,2023-07-03,30,197.47,2369.62,684,3,1,44.4,9.4,5252.66,0,
NX-01038,Auto Finance,East Anglia,Partnership,2024-02-29,7,350.62,4207.47,738,1,2,57.2,2.1,2699.79,0,
NX-01039,Personal Loan,North West,Paid Ads,2024-01-10,12,253.59,3043.09,658,2,2,68.0,0.4,3639.03,0,
NX-01040,Personal Loan,North West,Partnership,2023-12-22,13,286.65,3439.83,713,3,0,58.5,0.7,4615.11,0,
NX-01041,Business Line of Credit,Scotland,Referral,2023-02-10,7,611.33,7335.93,679,1,3,29.0,0.1,10270.3,0,
NX-01042,Auto Finance,London,Organic Search,2024-04-28,2,305.32,3663.89,711,1,2,18.3,3.7,2992.17,0,
NX-01043,Personal Loan,London,Partnership,2024-05-06,1,247.54,2970.44,619,2,1,51.5,3.7,1819.4,0,
NX-01044,Auto Finance,Wales,Referral,2023-09-17,1,304.09,3649.07,684,1,2,41.0,2.8,3405.8,0,
NX-01045,Mortgage Refinance,North West,Organic Search,2024-03-16,28,622.89,7474.63,700,3,1,60.8,2.4,9374.43,0,
NX-01046,Auto Finance,Scotland,Referral,2024-02-18,3,242.05,2904.63,652,3,2,73.4,1.4,1270.77,0,
NX-01047,Personal Loan,Midlands,Referral,2023-12-10,3,207.72,2492.69,700,1,0,14.5,9.0,2326.51,0,
NX-01048,Personal Loan,Midlands,Organic Search,2023-03-25,18,151.61,1819.26,706,3,1,35.0,4.8,1751.04,0,
NX-01049,Mortgage Refinance,North West,Referral,2023-02-15,5,493.97,5927.62,651,2,2,60.1,7.1,7607.11,0,
NX-01050,Personal Loan,Midlands,Partnership,2024-03-15,9,207.91,2494.96,722,2,0,73.9,1.1,1964.78,0,
NX-01051,Mortgage Refinance,London,Organic Search,2023-06-08,2,833.71,10004.48,553,1,2,13.0,11.5,583.59,1,2023-07-26
NX-01052,Business Line of Credit,South East,Paid Ads,2023-12-10,44,471.32,5655.84,574,4,1,25.3,0.5,11877.27,0,
NX-01053,Mortgage Refinance,North West,Paid Ads,2023-01-07,26,518.24,6218.93,623,2,3,87.4,0.2,4716.02,1,2023-05-27
NX-01054,Auto Finance,Midlands,Paid Ads,2024-04-18,27,223.46,2681.49,695,1,1,62.7,1.2,5005.46,0,
NX-01055,Mortgage Refinance,South East,Direct,2023-11-29,7,654.43,7853.16,638,3,2,20.4,0.7,5039.11,0,
NX-01056,Business Line of Credit,Scotland,Direct,2024-03-13,20,376.39,4516.68,606,2,1,56.1,2.2,7772.46,0,
NX-01057,Auto Finance,London,Organic Search,2023-05-16,2,319.93,3839.19,675,3,1,16.3,1.3,223.95,1,2023-07-10
NX-01058,Business Line of Credit,Scotland,Organic Search,2023-07-02,1,511.25,6135.03,685,4,2,19.9,0.6,178.94,1,2023-08-01
NX-01059,Business Line of Credit,Midlands,Paid Ads,2023-07-16,1,584.33,7012.01,644,1,2,29.2,5.6,204.52,1,2023-08-15
NX-01060,Auto Finance,London,Paid Ads,2023-06-21,12,357.39,4288.68,614,3,0,88.4,2.1,5879.06,0,
NX-01061,Mortgage Refinance,London,Organic Search,2024-02-01,8,336.48,4037.78,680,4,1,29.9,0.3,5770.65,0,
NX-01062,Mortgage Refinance,Scotland,Referral,2023-12-15,10,262.42,3149.04,723,2,2,22.8,0.2,2847.26,0,
NX-01063,Auto Finance,London,Referral,2023-10-03,1,346.12,4153.41,613,3,0,41.7,1.4,1695.98,0,
NX-01064,Business Line of Credit,South East,Organic Search,2023-03-19,7,431.18,5174.17,766,2,5,25.0,7.2,7092.92,0,
NX-01065,Business Line of Credit,Wales,Paid Ads,2024-02-20,17,470.89,5650.69,648,1,0,68.1,2.1,4779.54,0,
NX-01066,Auto Finance,South East,Paid Ads,2024-03-19,8,427.58,5130.97,644,2,3,18.1,0.4,5387.52,0,
NX-01067,Personal Loan,North West,Organic Search,2023-06-27,18,143.0,1716.06,687,4,3,55.7,0.8,2552.63,0,
NX-01068,Personal Loan,London,Organic Search,2023-01-27,3,257.48,3089.81,685,1,2,11.6,0.2,270.36,1,2023-04-16
NX-01069,Business Line of Credit,North West,Referral,2023-04-30,23,341.13,4093.61,557,2,4,24.5,5.3,5253.46,0,
NX-01070,Personal Loan,Midlands,Paid Ads,2023-10-08,12,273.92,3286.99,674,4,4,61.5,8.8,2971.99,0,
NX-01071,Personal Loan,North West,Referral,2023-11-04,3,225.03,2700.37,711,1,2,31.6,0.2,2677.87,0,
NX-01072,Personal Loan,Scotland,Partnership,2023-07-15,3,89.57,1074.87,736,2,2,69.1,0.6,1128.61,0,
NX-01073,Personal Loan,Scotland,Direct,2023-10-04,13,154.96,1859.56,673,2,4,57.1,0.6,2603.38,0,
NX-01074,Personal Loan,North West,Partnership,2023-01-18,24,294.94,3539.28,660,1,3,52.5,4.9,5884.05,0,
NX-01075,Mortgage Refinance,Midlands,Referral,2023-10-22,7,788.53,9462.35,719,1,1,83.7,5.5,11315.39,0,
NX-01076,Business Line of Credit,South East,Organic Search,2023-09-28,4,498.55,5982.59,778,1,1,55.6,1.6,7503.16,0,
NX-01077,Business Line of Credit,South East,Organic Search,2023-02-22,28,466.05,5592.61,685,2,1,32.5,10.5,4567.3,1,2024-05-14
NX-01078,Auto Finance,Midlands,Referral,2023-10-21,15,309.18,3710.15,669,1,1,39.9,0.9,3246.38,0,
NX-01079,Personal Loan,Midlands,Paid Ads,2024-03-07,8,206.22,2474.66,749,2,0,51.3,2.2,2887.1,0,
NX-01080,Mortgage Refinance,London,Paid Ads,2023-02-21,9,498.88,5986.56,617,1,6,56.2,16.8,8031.97,0,
NX-01081,Auto Finance,Scotland,Referral,2023-08-04,3,386.88,4642.58,683,1,2,57.5,5.3,406.23,1,2023-10-24
NX-01082,Personal Loan,Midlands,Paid Ads,2023-03-13,13,214.67,2576.05,812,4,5,39.4,2.0,4432.96,0,
NX-01083,Business Line of Credit,South East,Direct,2023-01-28,6,294.5,3534.05,704,1,1,30.3,0.3,3298.44,0,
NX-01084,Mortgage Refinance,London,Paid Ads,2024-04-13,60,618.25,7418.99,722,2,0,54.6,7.0,20124.0,0,
NX-01085,Mortgage Refinance,Midlands,Organic Search,2024-02-04,9,544.75,6536.97,661,1,0,45.6,2.3,4003.9,0,
NX-01086,Business Line of Credit,Midlands,Partnership,2023-09-09,9,379.38,4552.56,712,1,1,75.0,1.1,6108.02,0,
NX-01087,Auto Finance,East Anglia,Paid Ads,2024-01-09,11,441.88,5302.59,746,3,0,84.3,1.8,4949.08,0,
NX-01088,Personal Loan,London,Paid Ads,2024-02-04,34,186.23,2234.71,596,2,0,51.2,1.1,4236.65,0,
NX-01089,Mortgage Refinance,North West,Partnership,2023-02-04,22,226.47,2717.69,674,2,1,29.4,2.4,2695.04,0,
NX-01090,Personal Loan,East Anglia,Direct,2024-02-05,8,165.52,1986.24,699,2,0,45.9,1.0,1795.89,0,
NX-01091,Mortgage Refinance,Wales,Organic Search,2023-07-20,17,669.02,8028.28,676,1,1,25.6,1.8,12176.22,0,
NX-01092,Auto Finance,North West,Direct,2023-09-06,12,215.88,2590.58,653,1,3,63.5,1.7,3702.38,0,
NX-01093,Auto Finance,North West,Paid Ads,2023-04-09,9,366.76,4401.12,756,2,2,37.9,2.9,2824.06,0,
NX-01094,Business Line of Credit,Wales,Referral,2023-11-04,2,290.3,3483.61,691,2,2,75.1,0.0,3352.97,0,
NX-01095,Personal Loan,London,Organic Search,2024-04-21,8,260.2,3122.41,641,2,3,45.5,2.7,3460.67,0,
NX-01096,Personal Loan,East Anglia,Referral,2024-05-01,3,145.65,1747.75,734,1,2,75.5,2.7,1988.07,0,
NX-01097,Personal Loan,East Anglia,Organic Search,2024-04-10,34,158.89,1906.71,756,1,2,26.5,1.5,2558.17,0,
NX-01098,Personal Loan,East Anglia,Organic Search,2023-05-20,5,154.44,1853.33,742,3,1,23.2,0.9,2540.61,0,
NX-01099,Auto Finance,East Anglia,Organic Search,2023-03-24,42,337.8,4053.55,657,1,1,45.5,5.5,6739.03,0,
NX-01100,Business Line of Credit,South East,Paid Ads,2023-02-17,10,659.74,7916.83,659,2,4,62.2,1.3,5541.78,0,
NX-01101,Personal Loan,London,Partnership,2023-10-05,13,180.89,2170.68,622,1,1,32.4,1.1,823.05,1,2024-07-03
NX-01102,Mortgage Refinance,South East,Organic Search,2024-01-14,10,518.36,6220.37,693,4,1,58.0,1.9,5805.68,0,
NX-01103,Mortgage Refinance,South East,Paid Ads,2023-09-05,1,434.01,5208.12,740,4,5,32.2,1.0,4709.01,0,
NX-01104,Mortgage Refinance,South East,Paid Ads,2024-01-18,6,275.9,3310.78,711,2,0,58.6,5.3,2510.67,0,
NX-01105,Mortgage Refinance,Midlands,Organic Search,2023-06-26,1,448.97,5387.66,776,2,4,66.8,2.5,5028.48,0,
NX-01106,Personal Loan,Wales,Partnership,2023-02-21,13,104.46,1253.52,573,3,1,59.2,4.2,1206.51,0,
NX-01107,Business Line of Credit,London,Paid Ads,2023-03-20,8,174.65,2095.79,687,2,2,56.3,4.1,2261.7,0,
NX-01108,Auto Finance,North West,Referral,2024-01-20,21,283.84,3406.08,725,3,1,36.9,4.7,6755.4,0,
NX-01109,Auto Finance,South East,Paid Ads,2023-11-18,3,246.59,2959.11,646,2,1,22.0,6.1,3970.14,0,
NX-01110,Personal Loan,Scotland,Organic Search,2023-03-05,2,262.59,3151.13,617,1,1,25.5,7.6,183.82,1,2023-04-27
NX-01111,Auto Finance,South East,Paid Ads,2023-01-08,7,221.55,2658.62,613,4,2,31.8,1.5,3722.07,0,
NX-01112,Personal Loan,London,Organic Search,2023-08-02,36,220.22,2642.66,685,3,4,55.3,1.8,4470.51,0,
NX-01113,Personal Loan,South East,Direct,2023-01-25,17,219.05,2628.59,612,2,3,81.0,0.2,3603.36,0,
NX-01114,Business Line of Credit,South East,Organic Search,2024-03-25,7,593.83,7125.93,761,4,3,43.8,7.8,7482.22,0,
NX-01115,Business Line of Credit,Scotland,Partnership,2023-09-13,10,396.05,4752.61,708,3,1,46.9,2.7,3604.06,0,
NX-01116,Business Line of Credit,North West,Paid Ads,2023-08-31,1,591.48,7097.71,668,1,6,21.0,3.7,207.02,1,2023-09-30
NX-01117,Personal Loan,North West,Referral,2024-04-01,58,213.66,2563.88,675,2,0,56.4,1.7,6655.41,0,
NX-01118,Mortgage Refinance,Midlands,Direct,2024-04-01,15,690.89,8290.71,739,2,1,44.2,1.9,6770.75,0,
NX-01119,Personal Loan,North West,Paid Ads,2024-04-05,4,323.65,3883.79,753,3,0,56.0,2.4,3851.43,0,
NX-01120,Personal Loan,Midlands,Organic Search,2023-07-17,12,172.61,2071.28,628,1,4,74.1,4.8,2054.02,0,
NX-01121,Mortgage Refinance,Wales,Referral,2023-04-04,1,545.62,6547.46,639,1,0,38.4,2.8,4774.19,0,
NX-01122,Mortgage Refinance,Wales,Organic Search,2023-07-26,47,465.73,5588.73,660,1,1,54.5,5.0,12714.36,0,
NX-01123,Mortgage Refinance,North West,Direct,2024-03-10,2,751.35,9016.16,645,1,1,71.2,0.7,525.94,1,2024-04-25
NX-01124,Auto Finance,Wales,Referral,2024-03-12,14,498.37,5980.47,580,1,1,52.8,0.7,5930.63,0,
NX-01125,Auto Finance,Wales,Referral,2023-01-15,3,348.73,4184.8,635,1,5,69.2,0.7,2563.19,0,
NX-01126,Business Line of Credit,Scotland,Organic Search,2023-06-27,17,210.69,2528.27,641,3,4,47.9,0.0,2359.72,0,
NX-01127,Personal Loan,London,Partnership,2024-03-30,20,127.01,1524.16,613,1,0,37.0,0.6,1467.0,0,
NX-01128,Business Line of Credit,Midlands,Organic Search,2024-01-13,15,570.75,6848.96,704,2,1,64.1,0.4,9788.31,0,
NX-01129,Business Line of Credit,South East,Organic Search,2023-03-16,13,271.23,3254.8,673,2,5,22.5,1.8,2373.29,0,
NX-01130,Personal Loan,Wales,Partnership,2023-04-14,31,143.97,1727.62,713,2,4,70.7,0.4,2368.27,0,
NX-01131,Auto Finance,South East,Organic Search,2023-10-21,1,239.15,2869.82,625,1,1,47.7,1.6,3682.93,0,
NX-01132,Business Line of Credit,Wales,Direct,2023-06-17,5,409.97,4919.65,714,1,2,27.8,22.8,5022.14,0,
NX-01133,Personal Loan,Midlands,Organic Search,2024-03-25,3,195.4,2344.83,687,2,1,43.1,2.1,3077.59,0,
NX-01134,Personal Loan,Midlands,Direct,2023-04-25,60,66.63,799.61,649,2,3,10.2,7.8,1749.15,0,
NX-01135,Auto Finance,Wales,Partnership,2024-05-10,6,167.8,2013.66,768,1,0,39.5,3.6,1409.56,0,
NX-01136,Personal Loan,East Anglia,Paid Ads,2023-02-08,18,89.79,1077.43,686,1,3,17.9,6.7,1916.92,0,
NX-01137,Mortgage Refinance,South East,Paid Ads,2024-04-02,16,312.4,3748.75,651,3,0,51.9,2.9,6560.31,0,
NX-01138,Business Line of Credit,London,Partnership,2023-12-30,3,422.08,5064.97,695,2,0,44.8,5.0,2954.57,0,
NX-01139,Business Line of Credit,Midlands,Organic Search,2023-09-30,3,445.3,5343.54,627,4,0,70.3,1.1,7480.96,0,
NX-01140,Business Line of Credit,London,Paid Ads,2023-05-15,4,551.71,6620.57,670,3,4,34.5,1.4,5793.0,0,
NX-01141,Mortgage Refinance,North West,Referral,2024-01-09,7,603.24,7238.87,791,1,2,13.1,9.7,9712.15,0,
NX-01142,Personal Loan,South East,Referral,2023-08-20,3,145.06,1740.77,582,3,6,63.2,0.9,1523.18,0,
NX-01143,Auto Finance,South East,Paid Ads,2023-02-08,1,308.39,3700.73,650,1,1,35.2,1.6,3561.95,0,
NX-01144,Business Line of Credit,London,Direct,2024-03-27,29,557.05,6684.6,671,1,1,33.4,3.2,12087.98,0,
NX-01145,Personal Loan,Midlands,Direct,2023-10-18,47,166.36,1996.28,659,3,3,33.1,1.5,5298.47,0,
NX-01146,Mortgage Refinance,North West,Direct,2023-11-03,5,473.44,5681.25,652,1,5,53.4,0.1,8450.85,0,
NX-01147,Auto Finance,East Anglia,Organic Search,2023-02-16,5,214.4,2572.84,773,1,2,64.5,4.7,3076.69,0,
NX-01148,Auto Finance,South East,Referral,2023-02-05,1,225.61,2707.37,649,4,5,57.8,1.2,3000.67,0,
NX-01149,Mortgage Refinance,South East,Direct,2023-11-16,15,622.84,7474.03,701,1,1,60.3,0.8,9809.67,0,
NX-01150,Mortgage Refinance,London,Organic Search,2023-04-05,24,519.43,6233.12,646,1,1,51.6,2.1,9998.96,0,
NX-01151,Auto Finance,Midlands,Organic Search,2024-04-17,2,446.67,5360.06,701,1,2,20.8,0.0,312.67,1,2024-05-22
NX-01152,Mortgage Refinance,London,Partnership,2023-12-27,2,418.49,5021.93,731,2,1,12.2,6.0,7177.17,0,
NX-01153,Auto Finance,East Anglia,Paid Ads,2023-01-13,21,350.91,4210.92,675,2,2,38.6,0.9,6386.56,0,
NX-01154,Auto Finance,Wales,Referral,2023-05-26,13,320.91,3850.95,648,3,1,47.0,7.7,5166.69,0,
NX-01155,Auto Finance,Midlands,Paid Ads,2024-02-09,1,282.85,3394.2,673,4,0,33.8,3.4,99.0,1,2024-03-10
NX-01156,Auto Finance,South East,Paid Ads,2024-01-03,13,255.16,3061.92,709,2,2,63.2,2.4,5001.13,0,
NX-01157,Personal Loan,South East,Partnership,2023-03-06,5,216.01,2592.07,727,1,0,79.2,4.9,2872.88,0,
NX-01158,Mortgage Refinance,London,Organic Search,2023-08-16,6,601.4,7216.81,694,3,2,29.2,15.0,5262.26,0,
NX-01159,Mortgage Refinance,London,Organic Search,2023-08-30,20,550.3,6603.58,675,2,1,26.2,0.9,3852.09,1,2024-09-20
NX-01160,Personal Loan,South East,Paid Ads,2023-01-08,23,205.54,2466.46,750,2,0,24.1,1.3,4244.36,0,
NX-01161,Mortgage Refinance,North West,Paid Ads,2024-05-14,7,525.47,6305.68,645,1,1,42.0,2.0,6620.96,0,
NX-01162,Personal Loan,North West,Partnership,2023-10-31,41,81.53,978.35,657,1,3,22.0,2.3,1512.37,0,
NX-01163,Personal Loan,Wales,Referral,2023-12-07,7,185.06,2220.75,778,2,2,68.2,2.4,3238.59,0,
NX-01164,Auto Finance,North West,Paid Ads,2023-02-12,20,268.52,3222.19,674,2,3,18.3,2.4,3101.36,0,
NX-01165,Personal Loan,East Anglia,Referral,2023-09-01,9,296.77,3561.3,716,1,1,35.3,5.3,5816.78,0,
NX-01166,Auto Finance,London,Organic Search,2023-06-30,31,340.67,4088.05,631,1,2,28.3,1.6,3696.28,1,2024-02-11
NX-01167,Mortgage Refinance,London,Direct,2023-03-26,33,550.23,6602.72,735,1,2,65.5,0.0,11554.75,0,
NX-01168,Business Line of Credit,South East,Paid Ads,2023-06-04,1,480.17,5762.01,616,1,2,58.0,6.3,6722.35,0,
NX-01169,Personal Loan,Wales,Referral,2023-10-02,38,118.61,1423.35,612,1,4,59.6,3.3,3528.73,0,
NX-01170,Personal Loan,London,Direct,2023-01-23,24,143.41,1720.97,729,2,0,37.4,0.6,2559.94,0,
NX-01171,Auto Finance,South East,Paid Ads,2023-04-25,21,263.22,3158.6,660,3,1,30.6,0.1,6172.44,0,
NX-01172,Mortgage Refinance,London,Organic Search,2023-11-02,3,578.26,6939.16,666,2,2,23.7,1.1,9512.43,0,
NX-01173,Auto Finance,Scotland,Organic Search,2024-03-10,22,255.22,3062.64,703,2,4,17.8,0.4,5180.96,0,
NX-01174,Personal Loan,South East,Direct,2023-10-26,26,149.91,1798.96,664,1,0,63.6,6.8,2571.02,0,
NX-01175,Auto Finance,North West,Referral,2023-04-09,4,204.57,2454.85,622,1,2,35.9,1.0,2219.59,0,
NX-01176,Business Line of Credit,Scotland,Referral,2023-04-14,42,423.27,5079.19,648,2,3,39.3,3.7,13184.73,0,
NX-01177,Auto Finance,London,Referral,2024-01-07,1,303.25,3638.94,626,1,3,31.5,3.2,4776.11,0,
NX-01178,Personal Loan,East Anglia,Organic Search,2023-02-20,2,205.71,2468.54,743,4,2,49.2,3.8,144.0,1,2023-04-02
NX-01179,Auto Finance,South East,Organic Search,2023-12-28,10,234.32,2811.82,746,1,3,36.3,2.3,4674.66,0,
NX-01180,Business Line of Credit,South East,Organic Search,2023-04-22,12,468.2,5618.41,633,3,3,60.5,3.9,8357.39,0,
NX-01181,Mortgage Refinance,London,Partnership,2024-03-28,14,363.96,4367.51,703,1,0,23.6,2.2,7515.75,0,
NX-01182,Personal Loan,North West,Paid Ads,2023-09-01,1,166.86,2002.27,665,3,0,39.5,1.4,58.4,1,2023-10-01
NX-01183,Auto Finance,East Anglia,Partnership,2023-06-18,45,314.13,3769.51,760,2,3,58.3,5.9,9345.24,0,
NX-01184,Mortgage Refinance,North West,Organic Search,2023-03-13,1,481.19,5774.32,810,3,2,62.2,1.8,6905.12,0,
NX-01185,Personal Loan,North West,Referral,2023-05-19,2,86.29,1035.47,720,2,0,46.5,2.5,1117.45,0,
NX-01186,Mortgage Refinance,London,Organic Search,2023-12-02,1,303.61,3643.26,651,2,5,14.4,1.9,106.26,1,2024-01-01
NX-01187,Auto Finance,South East,Organic Search,2023-08-19,11,307.67,3692.06,616,4,0,26.9,4.5,4199.72,0,
NX-01188,Personal Loan,London,Paid Ads,2023-08-27,37,214.78,2577.35,693,1,0,82.1,2.3,3908.98,0,
NX-01189,Personal Loan,London,Referral,2024-04-16,15,200.36,2404.31,671,3,2,34.7,1.9,3436.16,0,
NX-01190,Auto Finance,North West,Partnership,2023-09-10,24,338.3,4059.59,600,1,4,76.0,0.9,6749.07,0,
NX-01191,Personal Loan,London,Organic Search,2024-04-13,1,163.17,1958.01,684,1,4,39.6,7.3,2227.24,0,
NX-01192,Business Line of Credit,North West,Partnership,2024-03-11,10,516.0,6191.97,796,2,2,73.1,6.0,9210.55,0,
NX-01193,Personal Loan,North West,Paid Ads,2024-02-11,8,200.16,2401.96,724,2,2,73.4,1.7,2872.35,0,
NX-01194,Auto Finance,London,Direct,2023-02-18,9,238.84,2866.12,616,2,1,62.4,3.2,2173.48,0,
NX-01195,Personal Loan,Scotland,Referral,2024-02-26,1,210.87,2530.41,678,1,3,19.9,2.1,73.8,1,2024-03-27
NX-01196,Mortgage Refinance,East Anglia,Organic Search,2023-10-30,16,564.41,6772.89,700,2,0,33.3,0.6,9679.59,0,
NX-01197,Mortgage Refinance,London,Paid Ads,2023-03-13,9,770.87,9250.49,707,1,6,25.7,1.4,8903.6,0,
NX-01198,Mortgage Refinance,London,Referral,2023-09-20,20,726.9,8722.78,590,4,2,39.0,5.8,13992.79,0,
NX-01199,Auto Finance,South East,Organic Search,2023-11-18,9,282.62,3391.39,673,1,2,53.7,4.8,5242.52,0,
NX-01200,Personal Loan,Midlands,Direct,2023-08-10,2,154.94,1859.27,694,1,3,71.2,0.3,108.46,1,2023-09-22
NX-01201,Auto Finance,Midlands,Direct,2023-03-18,14,414.73,4976.75,669,1,1,63.2,0.2,6822.29,0,
NX-01202,Personal Loan,Midlands,Direct,2023-03-03,2,213.09,2557.11,573,4,3,63.8,5.8,1491.65,0,
NX-01203,Personal Loan,North West,Direct,2024-04-15,28,169.55,2034.61,671,2,0,48.4,6.9,2848.46,0,
NX-01204,Personal Loan,South East,Referral,2023-06-06,13,60.66,727.88,723,2,2,26.5,1.0,1188.86,0,
NX-01205,Business Line of Credit,Scotland,Direct,2023-10-21,2,321.79,3861.42,648,2,1,13.0,1.3,5405.99,0,
NX-01206,Auto Finance,East Anglia,Referral,2023-05-05,45,224.0,2687.97,654,4,2,36.7,1.2,5723.14,0,
NX-01207,Auto Finance,North West,Organic Search,2023-08-17,10,278.29,3339.47,756,1,1,58.3,0.4,4188.26,0,
NX-01208,Business Line of Credit,London,Organic Search,2023-12-06,1,500.41,6004.89,669,1,1,54.4,4.1,6655.42,0,
NX-01209,Personal Loan,North West,Organic Search,2023-06-10,13,226.28,2715.3,686,2,2,29.0,1.4,4434.99,0,
NX-01210,Mortgage Refinance,Scotland,Organic Search,2023-01-29,4,745.01,8940.06,577,2,2,37.1,5.4,11473.08,0,
NX-01211,Business Line of Credit,Scotland,Direct,2023-04-24,22,541.08,6492.98,622,1,0,65.0,6.3,13067.12,0,
